Label,Distance,StrafingIntensity,AngularVelocity
AI,5.312,0.063,5.582
AI,5.279,0.063,4.060
AI,5.246,0.063,3.004
AI,5.213,0.063,2.279
AI,5.180,0.113,1.788
AI,5.161,0.113,5.215
AI,5.083,0.113,3.677
AI,5.005,0.113,2.624
AI,4.928,0.113,1.926
AI,4.851,0.062,1.489
AI,4.912,0.062,3.106
AI,4.972,0.062,2.277
AI,5.032,0.062,1.717
AI,5.091,0.062,1.346
AI,5.149,0.087,1.106
AI,5.139,0.087,3.515
AI,5.129,0.087,2.553
AI,5.121,0.087,1.916
AI,5.113,0.087,1.516
AI,5.106,0.081,1.282
AI,5.111,0.081,6.856
AI,5.116,0.081,4.826
AI,5.119,0.081,3.402
AI,5.120,0.081,2.409
AI,5.121,0.016,1.719
AI,5.087,0.016,6.131
AI,5.053,0.016,4.297
AI,5.019,0.016,3.008
AI,4.987,0.016,2.106
AI,4.954,0.015,1.477
AI,4.919,0.015,3.604
AI,4.884,0.015,2.525
AI,4.849,0.015,1.768
AI,4.815,0.015,1.239
AI,4.780,0.135,0.869
AI,4.754,0.135,1.961
AI,4.729,0.135,1.414
AI,4.706,0.135,1.075
AI,4.685,0.135,0.894
AI,4.664,0.136,0.822
AI,4.700,0.136,10.491
AI,4.737,0.136,7.327
AI,4.774,0.136,5.158
AI,4.811,0.136,3.648
AI,4.849,0.063,2.610
AI,4.765,0.063,10.502
AI,4.681,0.063,7.329
AI,4.596,0.063,5.147
AI,4.512,0.063,3.616
AI,4.427,0.071,2.550
AI,4.505,0.071,3.586
AI,4.582,0.071,2.601
AI,4.660,0.071,1.921
AI,4.737,0.071,1.456
AI,4.814,0.106,1.143
AI,4.783,0.106,5.040
AI,4.753,0.106,3.542
AI,4.723,0.106,2.514
AI,4.693,0.106,1.828
AI,4.664,0.135,1.392
AI,4.705,0.135,3.991
AI,4.746,0.135,2.845
AI,4.787,0.135,2.070
AI,4.828,0.135,1.562
AI,4.870,0.125,1.247
AI,4.813,0.125,2.108
AI,4.756,0.125,1.589
AI,4.699,0.125,1.259
AI,4.642,0.125,1.061
AI,4.585,0.151,0.951
AI,4.637,0.151,3.877
AI,4.689,0.151,2.781
AI,4.740,0.151,2.037
AI,4.792,0.151,1.547
AI,4.844,0.118,1.236
AI,4.850,0.118,4.506
AI,4.855,0.118,3.220
AI,4.861,0.118,2.348
AI,4.867,0.118,1.772
AI,4.873,0.135,1.411
AI,4.824,0.135,2.366
AI,4.775,0.135,1.777
AI,4.726,0.135,1.398
AI,4.677,0.135,1.167
AI,4.628,0.158,1.035
AI,4.661,0.158,5.523
AI,4.655,0.158,3.913
AI,4.647,0.158,2.790
AI,4.638,0.158,2.014
AI,4.629,0.083,1.483
AI,4.549,0.083,9.241
AI,4.470,0.083,6.499
AI,4.392,0.083,4.577
AI,4.314,0.083,3.250
AI,4.237,0.024,2.356
AI,4.227,0.024,6.963
AI,4.217,0.024,4.944
AI,4.205,0.024,3.526
AI,4.191,0.024,2.534
AI,4.177,0.031,8.309
AI,3.661,0.031,6.295
AI,3.156,0.031,4.415
AI,2.666,0.031,3.093
AI,2.195,0.031,2.166
AI,1.758,0.031,1.516
AI,1.388,0.109,7.845
AI,1.500,0.109,9.071
AI,1.604,0.109,6.976
AI,1.700,0.109,5.520
AI,1.789,0.009,4.474
AI,1.757,0.009,10.189
AI,1.723,0.009,7.203
AI,1.686,0.009,5.131
AI,1.648,0.009,3.658
AI,1.609,0.018,2.605
AI,1.519,0.018,34.800
AI,1.429,0.018,24.323
AI,1.340,0.018,17.000
AI,1.252,0.018,11.883
AI,1.166,0.001,8.279
AI,1.169,0.001,46.639
AI,1.083,0.001,32.671
AI,1.132,0.001,22.876
AI,1.169,0.001,16.019
AI,1.199,0.033,11.218
AI,1.195,0.033,7.809
AI,1.183,0.033,5.493
AI,1.171,0.033,3.861
AI,1.158,0.033,2.713
AI,1.146,0.039,1.907
AI,1.227,0.039,2.823
AI,1.311,0.039,2.067
AI,1.395,0.039,1.572
AI,1.481,0.039,1.260
AI,1.567,0.036,1.072
AI,1.647,0.036,9.243
AI,1.727,0.036,6.549
AI,1.808,0.036,4.666
AI,1.890,0.036,3.370
AI,1.972,0.012,2.496
AI,2.062,0.012,7.852
AI,2.153,0.012,5.511
AI,2.244,0.012,3.861
AI,2.336,0.012,2.701
AI,2.428,0.010,1.889
AI,2.521,0.010,4.516
AI,2.615,0.010,3.164
AI,2.708,0.010,2.215
AI,2.802,0.010,1.551
AI,2.895,0.040,1.086
AI,2.988,0.040,6.587
AI,3.081,0.040,4.627
AI,3.174,0.040,3.250
AI,3.267,0.040,2.285
AI,3.360,0.027,1.611
AI,3.453,0.027,8.411
AI,3.546,0.027,5.910
AI,3.640,0.027,4.146
AI,3.733,0.027,2.907
AI,3.827,0.030,2.039
AI,3.920,0.030,2.839
AI,4.014,0.030,1.989
AI,4.107,0.030,1.395
AI,4.201,0.030,0.981
AI,4.295,0.051,0.693
AI,4.388,0.051,2.791
AI,4.434,0.051,1.955
AI,4.480,0.051,1.369
AI,4.526,0.051,0.959
AI,4.572,0.051,0.674
AI,4.637,0.051,6.448
AI,4.703,0.051,4.522
AI,4.768,0.051,3.170
AI,4.834,0.051,2.223
AI,4.900,0.042,1.562
AI,4.948,0.042,3.355
AI,4.995,0.042,2.360
AI,5.044,0.042,1.663
AI,5.092,0.042,1.178
AI,5.140,0.058,0.843
AI,5.185,0.058,1.241
AI,5.230,0.058,0.878
AI,5.275,0.058,0.625
AI,5.320,0.058,0.453
AI,5.366,0.061,0.337
AI,5.413,0.061,4.593
AI,5.460,0.061,3.216
AI,5.507,0.061,2.251
AI,5.554,0.061,1.577
AI,5.602,0.048,1.107
AI,5.746,0.048,5.721
AI,5.891,0.048,4.006
AI,6.036,0.048,2.804
AI,6.182,0.048,1.964
AI,6.328,0.012,1.382
AI,6.234,0.012,1.925
AI,6.140,0.012,1.351
AI,6.046,0.012,0.948
AI,5.951,0.012,0.668
AI,5.857,0.150,0.475
AI,5.839,0.150,4.710
AI,5.823,0.150,3.313
AI,5.807,0.150,2.348
AI,5.792,0.150,1.694
AI,5.778,0.158,1.267
AI,5.797,0.158,9.026
AI,5.816,0.158,6.399
AI,5.835,0.158,4.553
AI,5.855,0.158,3.268
AI,5.875,0.104,2.384
AI,5.828,0.104,8.563
AI,5.781,0.104,6.044
AI,5.734,0.104,4.276
AI,5.687,0.104,3.047
AI,5.640,0.120,2.203
AI,5.673,0.120,2.011
AI,5.706,0.120,1.491
AI,5.740,0.120,1.162
AI,5.773,0.120,0.966
AI,5.806,0.163,0.858
AI,5.784,0.163,2.466
AI,5.761,0.163,1.831
AI,5.739,0.163,1.414
AI,5.717,0.163,1.152
AI,5.694,0.151,0.998
AI,5.686,0.151,3.206
AI,5.678,0.151,2.257
AI,5.669,0.151,1.624
AI,5.661,0.151,1.223
AI,5.653,0.147,0.992
AI,5.627,0.147,8.691
AI,5.600,0.147,6.185
AI,5.574,0.147,4.428
AI,5.548,0.147,3.208
AI,5.522,0.103,2.371
AI,5.581,0.103,6.727
AI,5.641,0.103,4.716
AI,5.700,0.103,3.311
AI,5.759,0.103,2.342
AI,5.818,0.092,1.682
AI,5.753,0.092,8.321
AI,5.689,0.092,5.873
AI,5.624,0.092,4.153
AI,5.559,0.092,2.956
AI,5.494,0.055,2.129
AI,5.414,0.055,2.766
AI,5.279,0.055,1.967
AI,5.143,0.055,1.414
AI,5.007,0.055,1.032
AI,4.871,0.078,0.774
AI,4.827,0.078,5.361
AI,4.784,0.078,3.774
AI,4.739,0.078,2.662
AI,4.694,0.078,1.885
AI,4.649,0.021,3.488
AI,4.117,0.021,5.517
AI,3.590,0.021,3.867
AI,3.070,0.021,2.709
AI,2.557,0.021,1.897
AI,2.052,0.021,1.328
AI,1.539,0.100,1.434
AI,1.565,0.100,5.055
AI,1.595,0.100,3.543
AI,1.626,0.100,2.507
AI,1.660,0.001,1.824
AI,1.608,0.001,4.824
AI,1.559,0.001,3.544
AI,1.513,0.001,2.752
AI,1.469,0.001,2.328
AI,1.428,0.055,2.155
AI,1.389,0.055,3.919
AI,1.348,0.055,2.759
AI,1.307,0.055,1.931
AI,1.295,0.055,1.372
AI,1.293,0.078,0.978
AI,1.208,0.078,6.910
AI,1.208,0.078,4.844
AI,1.124,0.078,3.449
AI,1.146,0.078,2.418
AI,1.191,0.010,1.694
AI,1.226,0.010,2.514
AI,1.253,0.010,1.759
AI,1.273,0.010,1.229
AI,1.288,0.010,0.860
AI,1.298,0.007,0.600
AI,1.351,0.007,7.716
AI,1.409,0.007,5.813
AI,1.470,0.007,4.514
AI,1.533,0.007,3.641
AI,1.598,0.075,3.063
AI,1.670,0.075,4.435
AI,1.743,0.075,2.991
AI,1.817,0.075,2.085
AI,1.890,0.075,1.586
AI,1.963,0.024,1.375
AI,2.050,0.024,3.392
AI,2.139,0.024,2.377
AI,2.229,0.024,1.668
AI,2.319,0.024,1.174
AI,2.410,0.046,0.832
AI,2.501,0.046,3.011
AI,2.593,0.046,2.075
AI,2.685,0.046,1.425
AI,2.776,0.046,0.977
AI,2.868,0.006,0.675
AI,2.962,0.006,9.402
AI,3.056,0.006,6.610
AI,3.150,0.006,4.637
AI,3.244,0.006,3.249
AI,3.338,0.037,2.275
AI,3.431,0.037,3.536
AI,3.524,0.037,2.476
AI,3.618,0.037,1.734
AI,3.711,0.037,1.216
AI,3.804,0.011,0.856
AI,3.899,0.011,1.437
AI,3.993,0.011,1.005
AI,4.088,0.011,0.703
AI,4.182,0.011,0.491
AI,4.277,0.019,0.342
AI,4.371,0.019,2.815
AI,4.466,0.019,1.972
AI,4.560,0.019,1.381
AI,4.655,0.019,0.967
AI,4.749,0.025,0.678
AI,4.834,0.025,3.263
AI,4.864,0.025,2.287
AI,4.895,0.025,1.604
AI,4.925,0.025,1.128
AI,4.955,0.021,0.798
AI,4.991,0.021,4.682
AI,5.027,0.021,3.281
AI,5.062,0.021,2.298
AI,5.098,0.021,1.609
AI,5.133,0.034,1.126
AI,5.169,0.034,4.981
AI,5.205,0.034,3.492
AI,5.240,0.034,2.446
AI,5.276,0.034,1.714
AI,5.312,0.040,1.200
AI,5.345,0.040,6.826
AI,5.379,0.040,4.793
AI,5.413,0.040,3.363
AI,5.446,0.040,2.360
AI,5.480,0.042,1.657
AI,5.392,0.042,8.105
AI,5.304,0.042,5.695
AI,5.216,0.042,3.998
AI,5.128,0.042,2.812
AI,5.041,0.028,1.987
AI,4.961,0.028,5.317
AI,4.882,0.028,3.738
AI,4.802,0.028,2.637
AI,4.723,0.028,1.879
AI,4.643,0.124,1.367
AI,4.647,0.124,5.195
AI,4.653,0.124,3.679
AI,4.659,0.124,2.640
AI,4.665,0.124,1.946
AI,4.673,0.129,1.502
AI,4.709,0.129,4.936
AI,4.746,0.129,3.543
AI,4.782,0.129,2.588
AI,4.819,0.129,1.946
AI,4.856,0.145,1.528
AI,4.878,0.145,3.799
AI,4.899,0.145,2.763
AI,4.921,0.145,2.066
AI,4.943,0.145,1.610
AI,4.965,0.160,1.325
AI,4.989,0.160,4.676
AI,5.013,0.160,3.344
AI,5.038,0.160,2.436
AI,5.062,0.160,1.830
AI,5.086,0.154,1.441
AI,5.069,0.154,7.686
AI,5.052,0.154,5.468
AI,5.035,0.154,3.922
AI,5.018,0.154,2.858
AI,5.001,0.082,2.139
AI,5.013,0.082,2.067
AI,5.026,0.082,1.646
AI,5.038,0.082,1.375
AI,5.050,0.082,1.207
AI,5.062,0.151,1.104
AI,5.101,0.151,4.724
AI,5.140,0.151,3.381
AI,5.179,0.151,2.460
AI,5.218,0.151,1.840
AI,5.256,0.132,1.436
AI,5.265,0.132,7.049
AI,5.275,0.132,4.972
AI,5.284,0.132,3.528
AI,5.293,0.132,2.538
AI,5.302,0.117,1.875
AI,5.272,0.117,4.121
AI,5.241,0.117,2.962
AI,5.210,0.117,2.172
AI,5.180,0.117,1.651
AI,5.149,0.135,1.321
AI,5.186,0.135,10.659
AI,5.222,0.135,7.477
AI,5.258,0.135,5.295
AI,5.295,0.135,3.772
AI,5.331,0.059,2.721
AI,5.294,0.059,2.789
AI,5.197,0.059,2.011
AI,5.100,0.059,1.501
AI,5.003,0.059,1.189
AI,4.906,0.095,1.019
AI,4.796,0.095,5.866
AI,4.685,0.095,4.154
AI,4.573,0.095,2.946
AI,4.460,0.095,2.094
AI,4.347,0.020,2.389
AI,3.753,0.020,8.090
AI,3.164,0.020,5.681
AI,2.584,0.020,3.983
AI,2.013,0.020,2.790
AI,1.458,0.020,1.953
AI,1.288,0.096,1.368
AI,1.300,0.096,1.866
AI,1.304,0.096,1.306
AI,1.305,0.096,0.914
AI,1.306,0.108,0.639
AI,1.359,0.108,5.339
AI,1.414,0.108,3.785
AI,1.472,0.108,2.766
AI,1.530,0.108,2.138
AI,1.588,0.042,1.780
AI,1.524,0.042,6.023
AI,1.462,0.042,4.178
AI,1.400,0.042,2.869
AI,1.339,0.042,1.958
AI,1.279,0.072,1.373
AI,1.193,0.072,8.751
AI,1.241,0.072,6.151
AI,1.266,0.072,4.316
AI,1.282,0.072,3.026
AI,1.293,0.015,2.122
AI,1.299,0.015,1.783
AI,1.305,0.015,1.511
AI,1.308,0.015,1.414
AI,1.309,0.015,1.437
AI,1.307,0.054,1.540
AI,1.300,0.054,3.203
AI,1.291,0.054,2.390
AI,1.281,0.054,1.835
AI,1.271,0.054,1.460
AI,1.260,0.031,1.210
AI,1.322,0.031,5.400
AI,1.386,0.031,3.586
AI,1.453,0.031,2.445
AI,1.521,0.031,1.829
AI,1.589,0.025,1.595
AI,1.677,0.025,5.004
AI,1.765,0.025,3.601
AI,1.853,0.025,2.638
AI,1.941,0.025,1.987
AI,2.029,0.057,1.555
AI,2.120,0.057,5.569
AI,2.211,0.057,3.956
AI,2.302,0.057,2.828
AI,2.394,0.057,2.045
AI,2.485,0.044,1.506
AI,2.576,0.044,6.411
AI,2.667,0.044,4.511
AI,2.758,0.044,3.179
AI,2.849,0.044,2.251
AI,2.940,0.028,1.609
AI,3.033,0.028,3.953
AI,3.126,0.028,2.784
AI,3.218,0.028,1.968
AI,3.311,0.028,1.400
AI,3.404,0.034,1.008
AI,3.496,0.034,3.960
AI,3.589,0.034,2.785
AI,3.681,0.034,1.964
AI,3.773,0.034,1.393
AI,3.866,0.045,0.998
AI,3.959,0.045,5.040
AI,4.053,0.045,3.536
AI,4.147,0.045,2.482
AI,4.240,0.045,1.745
AI,4.334,0.062,1.229
AI,4.426,0.062,0.793
AI,4.471,0.062,0.592
AI,4.516,0.062,0.496
AI,4.562,0.062,0.471
AI,4.609,0.076,0.480
AI,4.641,0.076,2.144
AI,4.674,0.076,1.506
AI,4.706,0.076,1.066
AI,4.738,0.076,0.767
AI,4.770,0.055,0.567
AI,4.805,0.055,4.877
AI,4.839,0.055,3.432
AI,4.873,0.055,2.418
AI,4.907,0.055,1.708
AI,4.942,0.060,1.213
AI,4.973,0.060,1.356
AI,5.005,0.060,0.973
AI,5.037,0.060,0.714
AI,5.068,0.060,0.548
AI,5.100,0.072,0.449
AI,5.149,0.072,7.294
AI,5.197,0.072,5.121
AI,5.246,0.072,3.595
AI,5.296,0.072,2.531
AI,5.346,0.078,1.797
AI,5.353,0.078,5.242
AI,5.360,0.078,3.697
AI,5.368,0.078,2.623
AI,5.375,0.078,1.884
AI,5.383,0.087,1.385
AI,5.328,0.087,4.587
AI,5.274,0.087,3.238
AI,5.219,0.087,2.309
AI,5.165,0.087,1.682
AI,5.111,0.114,1.273
AI,5.103,0.114,1.375
AI,5.095,0.114,1.111
AI,5.087,0.114,0.972
AI,5.080,0.114,0.908
AI,5.073,0.146,0.886
AI,5.085,0.146,1.469
AI,5.097,0.146,1.205
AI,5.110,0.146,1.057
AI,5.123,0.146,0.980
AI,5.135,0.138,0.942
AI,5.117,0.138,5.159
AI,5.100,0.138,3.658
AI,5.082,0.138,2.629
AI,5.064,0.138,1.939
AI,5.047,0.128,1.495
AI,5.069,0.128,3.486
AI,5.091,0.128,2.587
AI,5.113,0.128,1.979
AI,5.135,0.128,1.578
AI,5.157,0.139,1.322
AI,5.100,0.139,5.670
AI,5.043,0.139,3.980
AI,4.986,0.139,2.809
AI,4.929,0.139,2.012
AI,4.872,0.118,1.484
AI,4.889,0.118,2.026
AI,4.907,0.118,1.570
AI,4.925,0.118,1.287
AI,4.943,0.118,1.122
AI,4.962,0.134,1.031
AI,4.939,0.134,3.557
AI,4.917,0.134,2.579
AI,4.894,0.134,1.925
AI,4.872,0.134,1.506
AI,4.849,0.124,1.252
AI,4.856,0.124,2.545
AI,4.864,0.124,1.897
AI,4.871,0.124,1.485
AI,4.878,0.124,1.238
AI,4.886,0.124,1.102
AI,4.859,0.124,5.333
AI,4.832,0.124,3.802
AI,4.804,0.124,2.751
AI,4.777,0.124,2.046
AI,4.750,0.099,1.590
AI,4.683,0.099,6.706
AI,4.556,0.099,4.741
AI,4.429,0.099,3.373
AI,4.301,0.099,2.436
AI,4.174,0.078,1.808
AI,4.130,0.078,2.694
AI,4.087,0.078,2.000
AI,4.045,0.078,1.578
AI,4.005,0.078,1.349
AI,3.967,0.005,1.243
AI,3.932,0.005,4.409
AI,3.897,0.005,3.099
AI,3.863,0.005,2.177
AI,3.828,0.005,1.527
AI,3.794,0.009,1.069
AI,3.758,0.009,6.152
AI,3.723,0.009,4.317
AI,3.687,0.009,3.026
AI,3.651,0.009,2.121
AI,3.616,0.045,1.485
AI,3.589,0.045,7.093
AI,3.563,0.045,4.992
AI,3.539,0.045,3.524
AI,3.515,0.045,2.510
AI,3.491,0.010,1.823
AI,3.457,0.010,7.412
AI,3.424,0.010,5.162
AI,3.392,0.010,3.569
AI,3.360,0.010,2.446
AI,3.328,0.037,1.659
AI,3.254,0.037,7.388
AI,3.182,0.037,5.178
AI,3.110,0.037,3.634
AI,3.038,0.037,2.572
AI,2.968,0.004,1.864
AI,2.874,0.004,17.672
AI,2.780,0.004,12.358
AI,2.686,0.004,8.607
AI,2.593,0.004,6.040
AI,2.499,0.025,4.231
AI,2.409,0.025,5.865
AI,2.320,0.025,4.172
AI,2.231,0.025,2.998
AI,2.143,0.025,2.193
AI,2.055,0.053,1.653
AI,2.116,0.053,1.879
AI,2.179,0.053,1.626
AI,2.244,0.053,1.489
AI,2.309,0.053,1.418
AI,2.376,0.080,1.379
AI,2.348,0.080,11.396
AI,2.323,0.080,7.869
AI,2.298,0.080,5.490
AI,2.275,0.080,3.882
AI,2.252,0.028,2.855
AI,2.345,0.028,5.915
AI,2.438,0.028,4.189
AI,2.531,0.028,2.980
AI,2.623,0.028,2.138
AI,2.716,0.021,1.554
AI,2.808,0.021,5.088
AI,2.901,0.021,3.566
AI,2.994,0.021,2.497
AI,3.087,0.021,1.746
AI,3.181,0.012,1.219
AI,3.275,0.012,6.167
AI,3.369,0.012,4.322
AI,3.463,0.012,3.025
AI,3.557,0.012,2.115
AI,3.651,0.009,1.477
AI,3.746,0.009,4.177
AI,3.840,0.009,2.929
AI,3.934,0.009,2.053
AI,4.029,0.009,1.439
AI,4.124,0.026,1.009
AI,4.209,0.026,7.430
AI,4.295,0.026,5.217
AI,4.381,0.026,3.662
AI,4.467,0.026,2.574
AI,4.553,0.030,1.817
AI,4.522,0.030,8.399
AI,4.433,0.030,5.928
AI,4.344,0.030,4.202
AI,4.257,0.030,3.016
AI,4.171,0.004,2.222
AI,4.325,0.004,5.408
AI,4.479,0.004,3.795
AI,4.633,0.004,2.662
AI,4.787,0.004,1.865
AI,4.941,0.051,1.307
AI,4.798,0.051,2.868
AI,4.655,0.051,2.049
AI,4.512,0.051,1.492
AI,4.370,0.051,1.126
AI,4.229,0.055,0.899
AI,4.371,0.055,9.052
AI,4.513,0.055,6.363
AI,4.655,0.055,4.469
AI,4.797,0.055,3.143
AI,4.940,0.032,2.223
AI,4.789,0.032,7.785
AI,4.638,0.032,5.465
AI,4.487,0.032,3.834
AI,4.336,0.032,2.692
AI,4.185,0.025,1.899
AI,4.331,0.025,4.165
AI,4.476,0.025,2.947
AI,4.622,0.025,2.100
AI,4.767,0.025,1.516
AI,4.913,0.095,1.118
AI,4.884,0.095,5.181
AI,4.855,0.095,3.692
AI,4.827,0.095,2.668
AI,4.800,0.095,1.979
AI,4.773,0.129,1.531
AI,4.840,0.129,2.512
AI,4.907,0.129,1.793
AI,4.974,0.129,1.318
AI,5.041,0.129,1.019
AI,5.108,0.145,0.844
AI,5.067,0.145,3.080
AI,5.027,0.145,2.162
AI,4.986,0.145,1.553
AI,4.946,0.145,1.173
AI,4.906,0.151,0.961
AI,4.908,0.151,6.431
AI,4.910,0.151,4.554
AI,4.912,0.151,3.255
AI,4.914,0.151,2.372
AI,4.917,0.135,1.788
AI,4.866,0.135,2.893
AI,4.815,0.135,2.106
AI,4.764,0.135,1.586
AI,4.713,0.135,1.260
AI,4.663,0.166,1.069
AI,4.692,0.166,4.777
AI,4.722,0.166,3.424
AI,4.752,0.166,2.500
AI,4.782,0.166,1.884
AI,4.812,0.131,1.488
AI,4.779,0.131,3.068
AI,4.746,0.131,2.270
AI,4.714,0.131,1.744
AI,4.681,0.131,1.411
AI,4.649,0.156,1.212
AI,4.659,0.156,2.323
AI,4.669,0.156,1.740
AI,4.679,0.156,1.381
AI,4.689,0.156,1.176
AI,4.700,0.142,1.071
AI,4.674,0.142,1.484
AI,4.648,0.142,1.232
AI,4.622,0.142,1.097
AI,4.596,0.142,1.031
AI,4.570,0.159,1.004
AI,4.640,0.159,4.255
AI,4.710,0.159,3.041
AI,4.779,0.159,2.207
AI,4.848,0.159,1.643
AI,4.917,0.106,1.271
AI,4.925,0.106,6.730
AI,4.901,0.106,4.771
AI,4.876,0.106,3.398
AI,4.849,0.106,2.442
AI,4.822,0.015,1.781
AI,4.734,0.015,2.021
AI,4.647,0.015,1.486
AI,4.561,0.015,1.146
AI,4.476,0.015,0.946
AI,4.392,0.087,0.844
AI,4.367,0.087,6.269
AI,4.343,0.087,4.422
AI,4.320,0.087,3.144
AI,4.297,0.087,2.275
AI,4.275,0.081,1.703
AI,4.248,0.081,1.842
AI,4.220,0.081,1.360
AI,4.192,0.081,1.037
AI,4.164,0.081,0.824
AI,4.136,0.141,0.685
AI,4.252,0.141,2.093
AI,4.368,0.141,1.507
AI,4.484,0.141,1.109
AI,4.599,0.141,0.844
AI,4.714,0.110,0.670
AI,4.732,0.110,3.501
AI,4.750,0.110,2.473
AI,4.767,0.110,1.760
AI,4.784,0.110,1.269
AI,4.800,0.166,0.937
AI,4.799,0.166,4.762
AI,4.799,0.166,3.381
AI,4.800,0.166,2.438
AI,4.802,0.166,1.809
AI,4.804,0.147,1.411
AI,4.858,0.147,12.057
AI,4.913,0.147,8.472
AI,4.967,0.147,6.020
AI,5.022,0.147,4.300
AI,5.076,0.092,3.104
AI,5.016,0.092,5.876
AI,4.955,0.092,4.128
AI,4.894,0.092,2.915
AI,4.834,0.092,2.085
AI,4.773,0.152,1.532
AI,4.792,0.152,5.442
AI,4.812,0.152,3.860
AI,4.831,0.152,2.773
AI,4.851,0.152,2.041
AI,4.872,0.143,1.567
AI,4.838,0.143,4.207
AI,4.805,0.143,3.005
AI,4.772,0.143,2.190
AI,4.738,0.143,1.657
AI,4.705,0.164,1.327
AI,4.746,0.164,3.161
AI,4.787,0.164,2.309
AI,4.828,0.164,1.744
AI,4.869,0.164,1.381
AI,4.910,0.146,1.161
AI,4.906,0.146,4.048
AI,4.902,0.146,2.910
AI,4.898,0.146,2.144
AI,4.894,0.146,1.645
AI,4.890,0.167,1.337
AI,4.882,0.167,4.795
AI,4.874,0.167,3.442
AI,4.865,0.167,2.520
AI,4.857,0.167,1.907
AI,4.849,0.160,1.516
AI,4.796,0.160,5.801
AI,4.742,0.160,4.062
AI,4.688,0.160,2.860
AI,4.635,0.160,2.045
AI,4.581,0.161,1.511
AI,4.596,0.161,2.540
AI,4.611,0.161,1.831
AI,4.626,0.161,1.390
AI,4.642,0.161,1.140
AI,4.658,0.136,1.018
AI,4.707,0.136,7.640
AI,4.712,0.136,5.393
AI,4.715,0.136,3.815
AI,4.718,0.136,2.715
AI,4.720,0.058,1.953
AI,4.606,0.058,8.942
AI,4.491,0.058,6.270
AI,4.376,0.058,4.388
AI,4.261,0.058,3.074
AI,4.145,0.017,2.165
AI,4.097,0.017,3.772
AI,4.049,0.017,2.636
AI,4.001,0.017,1.833
AI,3.953,0.017,1.265
AI,3.905,0.033,0.865
AI,3.870,0.033,16.303
AI,3.835,0.033,11.412
AI,3.800,0.033,7.961
AI,3.766,0.033,5.590
AI,3.731,0.005,3.918
AI,3.873,0.005,7.546
AI,4.015,0.005,5.295
AI,4.157,0.005,3.710
AI,4.300,0.005,2.599
AI,4.443,0.050,1.822
AI,4.385,0.050,1.189
AI,4.328,0.050,0.835
AI,4.270,0.050,0.588
AI,4.213,0.050,0.416
AI,4.156,0.134,0.297
AI,4.108,0.134,5.167
AI,4.061,0.134,3.621
AI,4.017,0.134,2.555
AI,3.973,0.134,1.838
AI,3.931,0.148,1.383
AI,3.943,0.148,10.840
AI,3.955,0.148,7.658
AI,3.969,0.148,5.484
AI,3.983,0.148,3.975
AI,3.998,0.032,2.944
AI,4.073,0.032,2.411
AI,4.147,0.032,1.815
AI,4.222,0.032,1.418
AI,4.296,0.032,1.159
AI,4.369,0.032,0.994
AI,4.454,0.032,11.643
AI,4.538,0.032,8.098
AI,4.621,0.032,5.670
AI,4.705,0.032,3.964
AI,4.789,0.044,2.774
AI,4.799,0.044,5.693
AI,4.810,0.044,4.084
AI,4.822,0.044,2.974
AI,4.834,0.044,2.222
AI,4.847,0.120,1.726
AI,4.834,0.120,7.737
AI,4.821,0.120,5.478
AI,4.808,0.120,3.905
AI,4.795,0.120,2.824
AI,4.783,0.128,2.099
AI,4.788,0.128,1.293
AI,4.794,0.128,1.090
AI,4.800,0.128,0.995
AI,4.806,0.128,0.959
AI,4.812,0.161,0.951
AI,4.820,0.161,1.805
AI,4.828,0.161,1.449
AI,4.836,0.161,1.236
AI,4.844,0.161,1.117
AI,4.852,0.162,1.052
AI,4.904,0.162,4.525
AI,4.955,0.162,3.204
AI,5.006,0.162,2.300
AI,5.057,0.162,1.696
AI,5.108,0.133,1.307
AI,5.082,0.133,8.019
AI,5.055,0.133,5.657
AI,5.029,0.133,4.007
AI,5.003,0.133,2.870
AI,4.977,0.087,2.102
AI,5.021,0.087,3.650
AI,5.005,0.087,2.635
AI,4.990,0.087,1.953
AI,4.975,0.087,1.512
AI,4.960,0.092,1.242
AI,4.920,0.092,2.032
AI,4.880,0.092,1.503
AI,4.838,0.092,1.149
AI,4.795,0.092,0.917
AI,4.752,0.085,0.772
AI,4.719,0.085,4.135
AI,4.688,0.085,2.956
AI,4.657,0.085,2.161
AI,4.626,0.085,1.646
AI,4.597,0.067,1.337
AI,4.496,0.067,1.969
AI,4.394,0.067,1.450
AI,4.291,0.067,1.091
AI,4.188,0.067,0.847
AI,4.083,0.056,0.684
AI,4.044,0.056,3.426
AI,4.005,0.056,2.403
AI,3.965,0.056,1.685
AI,3.926,0.056,1.182
AI,3.886,0.042,5.867
AI,3.305,0.042,9.209
AI,2.732,0.042,6.473
AI,2.167,0.042,4.540
AI,1.616,0.042,3.181
AI,1.176,0.042,2.228
AI,1.169,0.035,1.765
AI,1.172,0.035,9.468
AI,1.181,0.035,7.009
AI,1.195,0.035,5.449
AI,1.212,0.036,4.542
AI,1.294,0.036,10.047
AI,1.376,0.036,7.214
AI,1.458,0.036,5.286
AI,1.539,0.036,3.965
AI,1.621,0.035,3.074
AI,1.712,0.035,6.918
AI,1.803,0.035,4.885
AI,1.895,0.035,3.458
AI,1.986,0.035,2.460
AI,2.078,0.009,1.766
AI,2.171,0.009,3.247
